"multimodality","value"
0,0.00075
1,0.98175
2,0.01725
3,0.00025
"multimodality","value"
0,0.0205
1,0.9175
2,0.0615
3,5e-04
"multimodality","value"
0,0.00575
1,0.96175
2,0.032
3,5e-04
"multimodality","value"
0,0.002
1,0.8585
2,0.13925
3,0.00025
"multimodality","value"
0,0.00625
1,0.984
2,0.00975
"multimodality","value"
0,0.01225
1,0.9575
2,0.03025
"multimodality","value"
0,0.01425
1,0.979
2,0.00675
"multimodality","value"
0,0.018
1,0.9605
2,0.02125
3,0.00025
"multimodality","value"
0,0.0125
1,0.944
2,0.0435
"multimodality","value"
0,0.101
1,0.706
2,0.19175
3,0.00125
"multimodality","value"
0,0.02025
1,0.92375
2,0.056
"multimodality","value"
0,0.004
1,0.982
2,0.014
"multimodality","value"
0,0.00475
1,0.97425
2,0.021
"multimodality","value"
0,0.01375
1,0.88625
2,0.094
3,0.006
"multimodality","value"
0,0.00425
1,0.6655
2,0.32925
3,0.001
"multimodality","value"
0,0.02125
1,0.939
2,0.03925
3,5e-04
"multimodality","value"
0,0.35675
1,0.627
2,0.016
3,0.00025
"multimodality","value"
0,0.125
1,0.80825
2,0.066
3,0.00075
"multimodality","value"
0,0.08375
1,0.8945
2,0.0205
3,0.00125
"multimodality","value"
0,0.003
1,0.94325
2,0.05375
"multimodality","value"
0,0.07625
1,0.86025
2,0.0625
3,0.001
"multimodality","value"
0,0.03
1,0.8645
2,0.10475
3,0.00075
"multimodality","value"
0,0.01225
1,0.96725
2,0.02025
3,0.00025
"multimodality","value"
0,0.0075
1,0.9195
2,0.07275
3,0.00025
"multimodality","value"
0,0.0115
1,0.975
2,0.013
3,5e-04
"multimodality","value"
0,0.025
1,0.95975
2,0.01525
"multimodality","value"
0,0.06275
1,0.852
2,0.08525
"multimodality","value"
0,0.0105
1,0.97775
2,0.01175
"multimodality","value"
0,0.03975
1,0.94
2,0.02
4,0.00025
"multimodality","value"
0,0.0085
1,0.96725
2,0.024
3,0.00025
"multimodality","value"
0,0.0255
1,0.94475
2,0.0295
4,0.00025
"multimodality","value"
0,0.067
1,0.922
2,0.011
"multimodality","value"
0,0.02875
1,0.94325
2,0.028
"multimodality","value"
0,0.08125
1,0.84625
2,0.07225
3,0.00025
"multimodality","value"
0,0.00775
1,0.98075
2,0.0115
"multimodality","value"
0,0.05025
1,0.81775
2,0.1315
3,5e-04
"multimodality","value"
0,0.009
1,0.9605
2,0.0295
3,0.001
"multimodality","value"
0,0.01825
1,0.7825
2,0.19775
3,0.0015
"multimodality","value"
0,0.06
1,0.55875
2,0.3805
3,0.00075
"multimodality","value"
0,0.00275
1,0.9265
2,0.0705
3,0.00025
"multimodality","value"
0,0.004
1,0.854
2,0.141
3,0.001
"multimodality","value"
0,0.0395
1,0.6325
2,0.3275
3,5e-04
"multimodality","value"
0,0.007
1,0.8985
2,0.09425
3,0.00025
"multimodality","value"
0,0.09025
1,0.8465
2,0.06175
3,0.0015
"multimodality","value"
0,0.0205
1,0.8725
2,0.1065
3,5e-04
"multimodality","value"
0,0.007
1,0.978
2,0.01475
3,0.00025
"multimodality","value"
0,0.038
1,0.8855
2,0.0765
"multimodality","value"
0,0.02875
1,0.96225
2,0.00875
3,0.00025
"multimodality","value"
0,0.008
1,0.9555
2,0.03625
3,0.00025
"multimodality","value"
0,0.0205
1,0.95775
2,0.0215
3,0.00025
"multimodality","value"
0,0.03925
1,0.951
2,0.00975
"multimodality","value"
0,0.0905
1,0.8665
2,0.04125
3,0.00175
"multimodality","value"
0,0.003
1,0.98025
2,0.0165
3,0.00025
