0,0.0725
1,0.8955
2,0.032
"multimodality","value"
0,0.048
1,0.818
2,0.134
"multimodality","value"
0,0.354
1,0.58675
2,0.05775
3,0.00125
4,0.00025
"multimodality","value"
0,0.0515
1,0.89725
2,0.05025
3,0.001
"multimodality","value"
0,0.027
1,0.95675
2,0.016
3,0.00025
"multimodality","value"
0,0.077
1,0.86375
2,0.05875
3,5e-04
"multimodality","value"
0,0.2145
1,0.743
2,0.042
3,5e-04
"multimodality","value"
0,0.09775
1,0.86175
2,0.04025
3,0.00025
"multimodality","value"
0,0.063
1,0.9075
2,0.029
3,5e-04
"multimodality","value"
0,0.0405
1,0.85575
2,0.10325
3,5e-04
"multimodality","value"
0,0.07725
1,0.90175
2,0.021
"multimodality","value"
0,0.071
1,0.88675
2,0.0415
3,0.00075
"multimodality","value"
0,0.01825
1,0.91
2,0.0715
3,0.00025
"multimodality","value"
0,0.05275
1,0.93425
2,0.01275
3,0.00025
"multimodality","value"
0,0.01925
1,0.83625
2,0.144
3,5e-04
"multimodality","value"
0,0.14625
1,0.7095
2,0.143
3,0.00125
"multimodality","value"
0,0.0565
1,0.91525
2,0.028
3,0.00025
"multimodality","value"
0,0.18425
1,0.77825
2,0.037
3,5e-04
"multimodality","value"
0,0.0095
1,0.9675
2,0.023
"multimodality","value"
0,0.136
1,0.83675
2,0.027
3,0.00025
"multimodality","value"
0,0.048
1,0.9355
2,0.016
3,5e-04
"multimodality","value"
0,0.18025
1,0.78575
2,0.0335
3,5e-04
"multimodality","value"
0,0.39625
1,0.53725
2,0.0665
"multimodality","value"
0,0.1305
1,0.838
2,0.03025
3,0.00125
"multimodality","value"
0,0.0455
1,0.856
2,0.07875
3,0.01725
4,0.0025
"multimodality","value"
0,0.1945
1,0.79375
2,0.01175
"multimodality","value"
0,0.20975
1,0.71175
2,0.0775
3,0.001
"multimodality","value"
0,0.08625
1,0.744
2,0.16975
"multimodality","value"
0,0.044
1,0.8725
2,0.082
3,0.00125
4,0.00025
"multimodality","value"
0,0.21575
1,0.66675
2,0.116
3,0.0015
"multimodality","value"
0,0.0215
1,0.96825
2,0.01025
"multimodality","value"
0,0.1425
1,0.82775
2,0.02925
3,5e-04
"multimodality","value"
0,0.0345
1,0.93425
2,0.03075
3,5e-04
"multimodality","value"
0,0.31275
1,0.68025
2,0.0065
3,5e-04
"multimodality","value"
0,0.06925
1,0.898
2,0.03275
"multimodality","value"
0,0.03025
1,0.945
2,0.023
3,0.00175
"multimodality","value"
0,0.05575
1,0.902
2,0.042
3,0.00025
"multimodality","value"
0,0.01875
1,0.936
2,0.0435
3,0.00175
"multimodality","value"
0,0.049
1,0.92175
2,0.02925
"multimodality","value"
0,0.033
1,0.94075
2,0.026
3,0.00025
"multimodality","value"
0,0.07875
1,0.70075
2,0.21825
3,0.00225
"multimodality","value"
0,0.012
1,0.94975
2,0.038
3,0.00025
"multimodality","value"
0,0.1255
1,0.85025
2,0.02375
3,5e-04
"multimodality","value"
0,0.17025
1,0.81075
2,0.019
"multimodality","value"
0,0.18925
1,0.76875
2,0.0415
3,5e-04
"multimodality","value"
0,0.0665
1,0.91425
2,0.019
4,0.00025
"multimodality","value"
0,0.05375
1,0.912
2,0.034
3,0.00025
"multimodality","value"
0,0.123
1,0.802
2,0.0745
3,5e-04
"multimodality","value"
0,0.05125
1,0.91975
2,0.0285
3,5e-04
"multimodality","value"
0,0.04325
1,0.738
2,0.2175
3,0.00125
"multimodality","value"
0,0.01125
1,0.9635
2,0.025
3,0.00025
"multimodality","value"
0,0.05625
1,0.89825
2,0.04525
3,0.00025
"multimodality","value"
0,0.13425
1,0.6085
2,0.25625
3,0.001
"multimodality","value"
0,0.035
1,0.9555
2,0.0095
"multimodality","value"
0,0.0355
1,0.949
2,0.0155
"multimodality","value"
0,0.097
1,0.84625
2,0.05675
