"multimodality","value"
0,0.40875
1,0.49325
2,0.09775
3,0.00025
"multimodality","value"
0,0.304
1,0.659
2,0.03675
3,0.00025
"multimodality","value"
0,0.1395
1,0.75325
2,0.10425
3,0.003
"multimodality","value"
0,0.32125
1,0.653
2,0.02575
"multimodality","value"
0,0.214
1,0.74425
2,0.0415
3,0.00025
"multimodality","value"
0,0.723
1,0.26225
2,0.01475
"multimodality","value"
0,0.2715
1,0.67275
2,0.055
3,0.00075
"multimodality","value"
0,0.33025
1,0.6165
2,0.053
3,0.00025
"multimodality","value"
0,0.17175
1,0.808
2,0.02025
"multimodality","value"
0,0.192
1,0.78875
2,0.019
3,0.00025
"multimodality","value"
0,0.13375
1,0.853
2,0.01325
"multimodality","value"
0,0.1265
1,0.82975
2,0.04275
3,0.001
"multimodality","value"
0,0.06125
1,0.9075
2,0.031
3,0.00025
"multimodality","value"
0,0.4225
1,0.53875
2,0.0385
3,0.00025
"multimodality","value"
0,0.667
1,0.32175
2,0.011
3,0.00025
"multimodality","value"
0,0.102
1,0.8475
2,0.0505
"multimodality","value"
0,0.47975
1,0.46725
2,0.052
3,0.001
"multimodality","value"
0,0.18075
1,0.78725
2,0.03175
3,0.00025
"multimodality","value"
0,0.5455
1,0.40675
2,0.047
3,0.00075
"multimodality","value"
0,0.13525
1,0.807
2,0.05725
3,5e-04
"multimodality","value"
0,0.5825
1,0.3885
2,0.029
"multimodality","value"
0,0.20025
1,0.757
2,0.04275
"multimodality","value"
0,0.564
1,0.40575
2,0.03025
"multimodality","value"
0,0.447
1,0.4805
2,0.07125
3,0.00125
"multimodality","value"
0,0.4105
1,0.53875
2,0.05075
"multimodality","value"
0,0.326
1,0.6305
2,0.04225
3,0.00125
"multimodality","value"
0,0.1665
1,0.7495
2,0.08375
3,0.00025
"multimodality","value"
0,0.437
1,0.5095
2,0.053
3,5e-04
"multimodality","value"
0,0.40875
1,0.5595
2,0.03025
3,0.0015
"multimodality","value"
0,0.55675
1,0.4245
2,0.0185
3,0.00025
"multimodality","value"
0,0.31925
1,0.64625
2,0.03425
3,0.00025
"multimodality","value"
0,0.15875
1,0.8265
2,0.0145
3,0.00025
"multimodality","value"
0,0.6775
1,0.311
2,0.0115
"multimodality","value"
0,0.32725
1,0.56975
2,0.102
3,0.001
"multimodality","value"
0,0.181
1,0.7865
2,0.03225
3,0.00025
"multimodality","value"
0,0.327
1,0.607
2,0.06525
3,0.00075
"multimodality","value"
0,0.32325
1,0.629
2,0.04775
"multimodality","value"
0,0.497
1,0.48275
2,0.02
3,0.00025
"multimodality","value"
0,0.44975
1,0.5365
2,0.0135
3,0.00025
"multimodality","value"
0,0.11525
1,0.84925
2,0.0355
"multimodality","value"
0,0.18975
1,0.74225
2,0.068
"multimodality","value"
0,0.09425
1,0.83075
2,0.07475
3,0.00025
"multimodality","value"
0,0.2475
1,0.7265
2,0.0255
3,5e-04
"multimodality","value"
0,0.241
1,0.72425
2,0.03425
3,5e-04
"multimodality","value"
0,0.20375
1,0.739
2,0.057
3,0.00025
"multimodality","value"
0,0.2565
1,0.67675
2,0.0655
3,0.00125
"multimodality","value"
0,0.249
1,0.702
2,0.04875
3,0.00025
"multimodality","value"
0,0.16625
1,0.7605
2,0.07225
3,0.001
"multimodality","value"
0,0.75775
1,0.23025
2,0.012
"multimodality","value"
0,0.17025
1,0.7635
2,0.0655
3,0.00075
"multimodality","value"
0,0.1715
1,0.7225
2,0.10475
3,0.00125
"multimodality","value"
0,0.71275
1,0.263
2,0.02425
"multimodality","value"
0,0.7155
1,0.26975
2,0.01475
"multimodality","value"
0,0.233
1,0.731
2,0.03575
3,0.00025
"multimodality","value"
0,0.351
1,0.62175
2,0.027
3,0.00025
"multimodality","value"
0,0.332
1,0.58
2,0.088
"multimodality","value"
0,0.03725
1,0.95425
2,0.00825
3,0.00025
"multimodality","value"
0,0.34175
1,0.59175
2,0.06525
3,0.00125
"multimodality","value"
0,0.38925
1,0.59225
2,0.0185
